frame,elapsed_time,target_x,target_y,target_z,finger_x,finger_y,finger_z,head_x,head_y,head_z,0_x,0_y,0_z,0_c,1_x,1_y,1_z,1_c,2_x,2_y,2_z,2_c,3_x,3_y,3_z,3_c,4_x,4_y,4_z,4_c,5_x,5_y,5_z,5_c,6_x,6_y,6_z,6_c,7_x,7_y,7_z,7_c,8_x,8_y,8_z,8_c,9_x,9_y,9_z,9_c,10_x,10_y,10_z,10_c,11_x,11_y,11_z,11_c,12_x,12_y,12_z,12_c,13_x,13_y,13_z,13_c,14_x,14_y,14_z,14_c,15_x,15_y,15_z,15_c,16_x,16_y,16_z,16_c,17_x,17_y,17_z,17_c,18_x,18_y,18_z,18_c,19_x,19_y,19_z,19_c,20_x,20_y,20_z,20_c,21_x,21_y,21_z,21_c,22_x,22_y,22_z,22_c,23_x,23_y,23_z,23_c,24_x,24_y,24_z,24_c,25_x,25_y,25_z,25_c,26_x,26_y,26_z,26_c,27_x,27_y,27_z,27_c,28_x,28_y,28_z,28_c,29_x,29_y,29_z,29_c,30_x,30_y,30_z,30_c,31_x,31_y,31_z,31_c,32_x,32_y,32_z,32_c,33_x,33_y,33_z,33_c,34_x,34_y,34_z,34_c,35_x,35_y,35_z,35_c,36_x,36_y,36_z,36_c,37_x,37_y,37_z,37_c,38_x,38_y,38_z,38_c,39_x,39_y,39_z,39_c,40_x,40_y,40_z,40_c,41_x,41_y,41_z,41_c,42_x,42_y,42_z,42_c,43_x,43_y,43_z,43_c,44_x,44_y,44_z,44_c,45_x,45_y,45_z,45_c,46_x,46_y,46_z,46_c,47_x,47_y,47_z,47_c,48_x,48_y,48_z,48_c,49_x,49_y,49_z,49_c
0,0.0218358961815,-0.285366654396,1.50871515274,-1.39724600315,-0.305855184793,1.51730275154,-1.41637206078,-0.611564208984,1.60051391602,-1.19746289062,-0.802915588379,1.62954626465,-1.13009143066,7.78069448471,-0.657654785156,1.71484851074,-1.15240612793,3.9088280201,-0.773956665039,1.69927368164,-1.0753236084,5.60138225555,-0.658543579102,1.58986547852,-1.28541003418,5.09988927841,-0.541772033691,1.59023303223,-1.24941125488,4.10897874832,-0.566026184082,1.59293676758,-1.11418591309,5.9775056839,-0.839965148926,1.40968847656,-1.21558056641,7.89832878113,-0.789082580566,1.38759509277,-1.30858764648,4.0939040184,-0.652511352539,1.29846520996,-1.34208703613,4.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-0.393732879639,1.40231311035,-1.41335229492,11.7691440582,-0.364907470703,1.41386547852,-1.38339807129,4.0,-0.302088867187,1.51613916016,-1.41702807617,3.79922771454,-0.405684387207,1.43921276855,-1.46344750977,4.0,-0.416255432129,1.4684732666,-1.42642358398,3.54133224487,-0.426272033691,1.4418458252,-1.36203857422,4.0,-0.374425292969,1.4634675293,-1.36201818848,8.02978801727,-0.756005126953,1.41509606934,-0.936515319824,4.0,-0.689626342773,1.36006872559,-0.873612121582,7.98883533478,-0.586898132324,1.17526525879,-0.921665283203,4.0,-0.509359191895,1.21158349609,-0.874692443848,38.6723022461,-0.302573791504,1.28419567871,-0.947336425781,4.0,-0.320626159668,1.3132833252,-0.974217285156,30.2366046906,-0.315850952148,1.3380177002,-0.960452148438,4.0,-0.339676391602,1.35464086914,-0.951265441895,22.9387588501,-0.384679382324,1.23909777832,-0.916249938965,4.0,-0.408199371338,1.28138037109,-0.873403137207,10.5081644058,-0.428600524902,1.32618896484,-0.929580993652,4.0,-0.397635375977,1.36395739746,-0.955926269531,5.95225048065,-0.602212768555,1.09081420898,-1.1120177002,4.0,-0.618349975586,1.31804284668,-1.09198059082,3.60752677917,-0.872127502441,1.32213098145,-1.09217004395,4.0,-0.876086120605,1.11798120117,-1.07275268555,11.7460031509,-0.761804443359,0.92612487793,-0.976059875488,4.0,-0.875307067871,0.96214654541,-1.10405908203,48.4773254395,-0.707988220215,0.976055603027,-1.26001965332,4.0,-0.728823547363,0.52221887207,-1.26030078125,10.3319664001,-0.770601867676,0.315792541504,-1.2004588623,4.0,-0.83228729248,0.117439964294,-1.13611486816,20.5755710602,0.0,0.0,0.0,-1.0,-0.881744262695,0.0530651550293,-1.0636817627,4.28626728058,-0.794876098633,0.0591903953552,-1.18657836914,4.0,-0.594746276855,0.963522705078,-1.05264099121,4.57023096085,0.0,0.0,0.0,-1.0,-0.560975341797,0.303082977295,-1.12435107422,3.99660158157,-0.603856933594,0.104697303772,-1.14912744141,4.0,-0.499348876953,0.0576323394775,-1.2131973877,3.15612816811,-0.61351751709,0.0977335739136,-1.06464404297,4.0,-0.495820404053,0.0306988315582,-1.10592016602,4.09961223602
1,0.032881700773,-0.287562936544,1.50929069519,-1.40342402458,-0.300133347511,1.51556670666,-1.41750860214,-0.608296936035,1.60020507813,-1.20038110352,-0.800550231934,1.62881506348,-1.13217724609,7.78335475922,-0.654588867187,1.71391369629,-1.15502404785,3.72438955307,-0.771655822754,1.69864611816,-1.07751062012,5.59751939774,-0.654974060059,1.58887731934,-1.28846948242,5.10208368301,-0.539509521484,1.58951623535,-1.2513972168,4.10619688034,-0.562659729004,1.59196801758,-1.11732006836,10.1829938889,-0.836205078125,1.40829541016,-1.21837353516,4.0,-0.7846015625,1.38584985352,-1.31088916016,3.59465932846,-0.647536376953,1.29787011719,-1.34515625,4.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-0.389376586914,1.40024462891,-1.41531518555,4.0,-0.361747436523,1.41274963379,-1.38452514648,4.42200279236,-0.29674005127,1.51432641602,-1.41880517578,4.0,-0.402262573242,1.43851342773,-1.46459814453,4.53807210922,-0.411122558594,1.46773291016,-1.42868798828,4.0,-0.423273376465,1.44117456055,-1.36321484375,4.14016294479,-0.368771575928,1.46215625,-1.36365258789,4.0,-0.752684936523,1.41354248047,-0.937824401855,84.1907424927,-0.685461608887,1.35924560547,-0.876107971191,4.0,-0.583951538086,1.17476550293,-0.923464050293,19.7768001556,-0.505092437744,1.2109107666,-0.878094787598,4.0,-0.299980895996,1.28462597656,-0.948955566406,6.22454833984,-0.317434082031,1.31371557617,-0.977296386719,4.0,-0.313649078369,1.33808789062,-0.962777282715,5.10770130157,-0.336635803223,1.35504077148,-0.954328063965,4.0,-0.382910064697,1.24156835937,-0.916125305176,80.6957168579,-0.404795837402,1.28155578613,-0.876579467773,4.0,-0.425931945801,1.32595544434,-0.93186529541,5.65917921066,-0.394052886963,1.36422338867,-0.95879095459,4.0,-0.599262145996,1.09031835938,-1.11393640137,7.72095918655,-0.614480834961,1.31707958984,-1.0946697998,4.0,-0.868907165527,1.32081005859,-1.09372302246,7.1960978508,-0.871004089355,1.11649902344,-1.07596716309,4.0,-0.758750366211,0.925092651367,-0.97821472168,21.4168891907,-0.874871276855,0.962876281738,-1.10866149902,4.0,-0.704407287598,0.975695800781,-1.26234460449,4.8578915596,-0.723592895508,0.521128967285,-1.26334094238,4.0,-0.768135070801,0.314949920654,-1.20174133301,5.52395057678,-0.830305419922,0.118262840271,-1.13677563477,4.0,0.0,0.0,0.0,-1.0,-0.881395080566,0.0543824615479,-1.06382922363,4.0,-0.794831604004,0.0593415489197,-1.18675280762,3.08611512184,-0.590048217773,0.962489440918,-1.05571166992,4.0,0.0,0.0,0.0,-1.0,-0.558899353027,0.301048919678,-1.12728833008,4.0,-0.603340148926,0.103278091431,-1.14932202148,12.9029636383,-0.498847473145,0.055976688385,-1.21209313965,4.0,0.0,0.0,0.0,-1.0,-0.495039581299,0.0295046844482,-1.10472802734,4.0
2,0.0439961255961,-0.287488281727,1.50913095474,-1.40453886986,-0.296803295612,1.51433157921,-1.41836202145,-0.603166931152,1.59898278809,-1.20299902344,-0.797034667969,1.62779882812,-1.1350793457,7.78748130798,-0.651539916992,1.7130690918,-1.15829663086,3.90138983727,-0.768294250488,1.69799267578,-1.08088012695,5.59238624573,-0.651605834961,1.58780505371,-1.291421875,5.10408973694,-0.536190734863,1.5884552002,-1.25421496582,4.10212898254,-0.559306213379,1.59114770508,-1.12038439941,10.1784515381,-0.832327636719,1.40685827637,-1.2206385498,4.0,-0.781094421387,1.38471801758,-1.31369006348,4.0638718605,-0.643506225586,1.29695141602,-1.34767602539,4.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-0.384856292725,1.39889892578,-1.41777490234,9.97022819519,-0.355532287598,1.41049414063,-1.38698498535,4.0,-0.291621734619,1.51269433594,-1.4197310791,3.36240959167,-0.395476898193,1.43702148437,-1.46664599609,4.0,-0.406486572266,1.46632421875,-1.43005944824,3.54188871384,-0.416924346924,1.4393894043,-1.36567834473,4.0,-0.364292327881,1.46041491699,-1.36465820313,8.71783638,-0.747701538086,1.41182958984,-0.941058227539,4.0,-0.681071960449,1.35805554199,-0.878262817383,8.01429176331,-0.578133056641,1.17361791992,-0.927087158203,4.0,-0.500800567627,1.21069238281,-0.880940002441,6.8445186615,-0.294379669189,1.28502636719,-0.952742980957,4.0,-0.313865753174,1.31422473145,-0.980763366699,6.53228187561,-0.309186462402,1.33825024414,-0.96670135498,4.0,-0.333122039795,1.35518115234,-0.957646850586,4.96440315247,-0.3783878479,1.24252246094,-0.92000567627,4.0,-0.400736572266,1.28143127441,-0.880015686035,9.76674938202,-0.421135345459,1.32576330566,-0.935962036133,4.0,-0.390259887695,1.36419873047,-0.961984436035,5.96020841599,-0.593277038574,1.08892285156,-1.11747192383,4.0,-0.61070892334,1.3161986084,-1.09709509277,3.52207875252,-0.863095581055,1.31883508301,-1.09728918457,4.0,-0.866223205566,1.11499023438,-1.07915405273,11.7787065506,-0.752885437012,0.923301940918,-0.982870361328,4.0,-0.868943664551,0.960576049805,-1.11221948242,22.0312595367,-0.697315063477,0.97466986084,-1.26663562012,4.0,-0.716719055176,0.520308288574,-1.26656591797,31.0820446014,-0.763233520508,0.313227752686,-1.20445373535,4.0,-0.829903686523,0.117884078979,-1.13776098633,17.5089912415,0.0,0.0,0.0,-1.0,-0.880867736816,0.0563200187683,-1.06399389648,4.79304504395,-0.79464831543,0.0594862060547,-1.18723449707,4.0,-0.584871582031,0.962069213867,-1.05886877441,5.39937734604,0.0,0.0,0.0,-1.0,-0.555838500977,0.299981506348,-1.13009265137,3.92792391777,-0.601939941406,0.1007239151,-1.15087255859,4.0,-0.497941253662,0.0546537780762,-1.21311950684,3.18475556374,0.0,0.0,0.0,-1.0,-0.494599060059,0.0291936359406,-1.10525854492,5.421626091
3,0.0550431031829,-0.287739217281,1.50850093365,-1.40551877022,-0.291621744633,1.51269435883,-1.41973102093,-0.599124755859,1.59921887207,-1.2063001709,-0.793372131348,1.62726867676,-1.13798620605,7.79181623459,-0.649532531738,1.71243530273,-1.1603458252,3.8989212513,-0.764711303711,1.69762817383,-1.08413110352,5.58807086945,-0.649372436523,1.58708850098,-1.29328723145,5.10560894012,-0.53276373291,1.58765161133,-1.25711608887,4.09795427322,-0.556879272461,1.5908190918,-1.12230493164,16.2668647766,-0.829776855469,1.40618322754,-1.22229821777,6.43784999847,-0.77716229248,1.38328479004,-1.31620507813,4.0,-0.641130493164,1.2962208252,-1.34925878906,3.99616551399,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-0.381121032715,1.39732836914,-1.41988806152,4.0,-0.352843292236,1.40939660645,-1.38820239258,4.41515302658,-0.286924072266,1.51079516602,-1.42117529297,4.0,-0.39261340332,1.43618054199,-1.46797460938,4.48589849472,-0.402121917725,1.46518408203,-1.43179724121,4.0,-0.41398638916,1.43839282227,-1.36685009766,4.13388776779,-0.359525146484,1.45891967773,-1.36634387207,4.0,0.0,0.0,0.0,-2093258.875,-0.675841308594,1.35688964844,-0.878937561035,4.0,-0.575011047363,1.17312646484,-0.929192443848,19.6984615326,-0.496246520996,1.20993920898,-0.884362182617,4.0,-0.291979736328,1.28573791504,-0.955376037598,6.60114192963,-0.310278076172,1.31421276855,-0.984319641113,4.0,-0.307015838623,1.33877429199,-0.968907226563,5.10608625412,-0.328753997803,1.35567700195,-0.960907531738,4.0,-0.374977874756,1.2416751709,-0.922766235352,80.8497467041,-0.396610839844,1.28134643555,-0.883611694336,4.0,-0.418020599365,1.32557653809,-0.938381347656,5.66613531113,-0.386177886963,1.36418151855,-0.965321533203,4.0,-0.590482421875,1.08862402344,-1.11934802246,7.69473266602,-0.606739013672,1.31522631836,-1.09928173828,4.0,-0.859974304199,1.31781738281,-1.09888537598,7.20949935913,-0.86132800293,1.11369140625,-1.0822565918,4.0,-0.750132446289,0.922784240723,-0.985295959473,24.8267021179,-0.863356079102,0.958592468262,-1.11594030762,4.0,-0.69367578125,0.974225646973,-1.26874511719,4.84461641312,-0.709677734375,0.519363586426,-1.26961022949,4.0,-0.760506713867,0.312564361572,-1.20621813965,7.86009454727,-0.828964904785,0.117828559875,-1.13870007324,4.0,0.0,0.0,0.0,-1.0,-0.880431213379,0.058536895752,-1.06435046387,4.0,-0.79440637207,0.0596846961975,-1.18759912109,3.08605933189,-0.580520263672,0.961266418457,-1.06135961914,4.0,-0.555152893066,0.503616882324,-1.12026184082,29.147983551,-0.553082702637,0.298779602051,-1.13310009766,4.0,-0.600114562988,0.100952835083,-1.15293103027,8.8908033371,-0.497435577393,0.0536301727295,-1.21411657715,4.0,0.0,0.0,0.0,-1.0,-0.494478027344,0.0292506465912,-1.10577600098,4.0
4,0.0660716060916,-0.288231164217,1.50862216949,-1.40610814095,-0.286924064159,1.51079511642,-1.42117524147,-0.595953674316,1.59900915527,-1.20871374512,-0.790872680664,1.62695483398,-1.13975561523,7.7949757576,-0.64645904541,1.71195947266,-1.16367871094,3.39368391037,-0.762233398438,1.69748156738,-1.08615405273,5.58537817001,-0.645925292969,1.58635498047,-1.29601953125,5.10804510117,-0.53066418457,1.58729333496,-1.25889794922,4.0953207016,-0.554559753418,1.59073144531,-1.12410522461,16.2643871307,-0.827169250488,1.40551586914,-1.22389440918,6.29298639297,-0.774299560547,1.38229870605,-1.31751733398,4.0,-0.638787536621,1.29566625977,-1.35065344238,3.99484181404,-0.511140625,1.35924804688,-1.45939562988,4.0,0.0,0.0,0.0,-1.0,-0.378724609375,1.39653491211,-1.42095361328,4.0,-0.350394958496,1.40839831543,-1.38906152344,4.41328954697,-0.284214111328,1.509765625,-1.4224473877,4.0,-0.389863708496,1.43537182617,-1.46914135742,4.48898458481,-0.399402282715,1.46468701172,-1.43337988281,4.0,-0.411466461182,1.43745922852,-1.36814587402,3.78898501396,-0.355992767334,1.45772558594,-1.36665039063,4.0,0.0,0.0,0.0,-1.0,-0.673204772949,1.35708288574,-0.880772277832,4.0,-0.571927734375,1.17271582031,-0.931280822754,19.6698455811,-0.493175262451,1.2102388916,-0.885934997559,4.0,-0.289373077393,1.28571032715,-0.957614196777,6.60316324234,-0.307665039062,1.3141706543,-0.986518310547,4.0,-0.304390716553,1.33888354492,-0.971126586914,5.10539054871,-0.325734008789,1.35597766113,-0.963109008789,4.0,-0.372003845215,1.24155895996,-0.924781066895,80.8992385864,-0.393301055908,1.28131604004,-0.885443786621,4.0,-0.415246429443,1.32559606934,-0.940667175293,5.6685051918,-0.382926757813,1.36443725586,-0.967976196289,4.0,-0.587494812012,1.08857946777,-1.12105273438,7.68548583984,-0.604080932617,1.31498144531,-1.10091015625,4.0,-0.856882141113,1.31709997559,-1.10052685547,6.93693161011,-0.857973937988,1.11307470703,-1.08416723633,4.0,-0.747081176758,0.922164794922,-0.987499328613,21.525188446,-0.85974206543,0.957453979492,-1.11843383789,4.0,-0.690155029297,0.973985595703,-1.27103381348,4.83987426758,-0.704819519043,0.518481994629,-1.27197143555,4.0,-0.757664611816,0.312092895508,-1.20805212402,7.85411977768,-0.827666809082,0.118015800476,-1.1393885498,4.0,0.0,0.0,0.0,-1.0,-0.880039611816,0.0604482536316,-1.06455578613,4.0,-0.794304931641,0.059963924408,-1.18820031738,3.08606100082,-0.577570251465,0.961280944824,-1.0630012207,4.0,-0.550730163574,0.504911560059,-1.12435986328,34.7798271179,-0.550808776855,0.298953216553,-1.1359309082,4.0,-0.59984185791,0.0995922927856,-1.15373937988,8.96330356598,-0.49724609375,0.0535591125488,-1.21458007813,4.0,0.0,0.0,0.0,-1.0,-0.494339599609,0.0295214366913,-1.10612036133,4.0
5,0.0771056807289,-0.288458317518,1.50866675377,-1.40636122227,-0.284341454506,1.50985002518,-1.42207181454,-0.593165222168,1.59725317383,-1.21226306152,-0.787129760742,1.62629919434,-1.14220239258,7.80026769638,-0.643468017578,1.71171875,-1.1670357666,3.39259839058,-0.758566650391,1.69733203125,-1.08906677246,5.58183288574,-0.642577575684,1.58570324707,-1.29865844727,5.11040592194,-0.527339538574,1.58666308594,-1.26167810059,4.09129905701,-0.549328857422,1.5906541748,-1.12774853516,6.85894441605,-0.822059997559,1.40468811035,-1.22705822754,4.0,-0.770499694824,1.38185314941,-1.32029882813,4.07099437714,-0.633803833008,1.29455444336,-1.35392285156,4.0,-0.527645874023,1.35867028809,-1.46283557129,9.53877449036,0.0,0.0,0.0,-1.0,-0.375755432129,1.39533813477,-1.42306530762,9.96290874481,-0.345743591309,1.40661804199,-1.39128979492,4.0,-0.280552764893,1.50837121582,-1.42397912598,3.35845732689,-0.385057525635,1.43367553711,-1.4714666748,4.0,-0.395881530762,1.46328967285,-1.43464868164,3.54218053818,-0.406707824707,1.43582531738,-1.37033984375,4.0,-0.352861968994,1.45689538574,-1.36783093262,4.52090024948,-0.747724304199,1.42577026367,-0.969130249023,4.0,-0.669064758301,1.35636914063,-0.882314575195,8.01028728485,-0.565948669434,1.17197851562,-0.935470092773,4.0,-0.489363769531,1.21024523926,-0.889553466797,16.8436183929,-0.283112640381,1.28533312988,-0.962003417969,4.0,-0.304296661377,1.31329711914,-0.989886413574,27.6474266052,-0.298748260498,1.33848840332,-0.975680175781,4.0,-0.321461853027,1.35596960449,-0.966690490723,5.3694858551,-0.367056610107,1.2427824707,-0.92834564209,4.0,-0.389478485107,1.28147436523,-0.889796142578,14.0273666382,-0.409279754639,1.32544934082,-0.945359680176,4.0,-0.3783956604,1.36429602051,-0.971718688965,3.84604048729,-0.58184552002,1.08824963379,-1.12446105957,4.0,-0.600330505371,1.31472912598,-1.10290014648,3.79978203773,-0.851074279785,1.31613452148,-1.10387023926,4.0,-0.85336151123,1.11235827637,-1.08689855957,24.1277694702,-0.741733459473,0.921790222168,-0.992058349609,4.0,-0.854969055176,0.956401672363,-1.12219226074,15.0029678345,-0.683196594238,0.973473022461,-1.27486022949,4.0,-0.696624328613,0.517796875,-1.27611694336,5.89884710312,-0.751583679199,0.310894104004,-1.21229272461,4.0,-0.826230285645,0.11909627533,-1.14084533691,10.3212137222,0.0,0.0,0.0,-1.0,-0.879292175293,0.063890083313,-1.06494897461,5.16766500473,-0.793846008301,0.0606189994812,-1.18932043457,4.0,-0.573323913574,0.961587341309,-1.0652902832,4.550760746,0.0,0.0,0.0,-1.0,-0.549036254883,0.297911834717,-1.13939086914,5.69496774673,-0.598984985352,0.0980330200195,-1.15579663086,4.0,-0.497138946533,0.0534239196777,-1.21491418457,3.28583216667,-0.607418579102,0.090256111145,-1.09635131836,4.0,-0.494270477295,0.0294535999298,-1.10610632324,4.37330198288
6,0.0881520718176,-0.288840055466,1.50860762596,-1.4066119194,-0.280552774668,1.50837123394,-1.42397916317,-0.591201782227,1.59741003418,-1.21477880859,-0.783477783203,1.62570349121,-1.14464306641,7.80548143387,-0.641315917969,1.71143615723,-1.16922277832,3.39185595512,-0.753188659668,1.69621789551,-1.09150939941,16.6328697205,-0.640315734863,1.5853269043,-1.30041015625,5.11200666428,-0.523982543945,1.58597265625,-1.26440979004,4.08738040924,-0.546862548828,1.59042565918,-1.12958898926,6.86005830765,-0.819374206543,1.40459472656,-1.22877087402,19.1096916199,-0.766420959473,1.38100305176,-1.32273803711,4.0,-0.631513000488,1.29371826172,-1.35569030762,5.44248247147,-0.523931762695,1.35747058105,-1.46473876953,4.0,0.0,0.0,0.0,-1.0,-0.373001647949,1.3940579834,-1.42488525391,4.0,-0.343770355225,1.4059822998,-1.39245715332,4.4081492424,-0.276973815918,1.50710498047,-1.42529382324,4.0,-0.3829793396,1.43324304199,-1.47276391602,4.28699398041,-0.392546447754,1.46233984375,-1.43637158203,4.0,-0.404629974365,1.4353815918,-1.37123791504,3.78246188164,-0.349627197266,1.45586364746,-1.36930883789,4.0,-0.744978393555,1.42404992676,-0.96742199707,5.42646884918,-0.664929626465,1.35598669434,-0.884268493652,4.0,-0.562822631836,1.17189880371,-0.937796508789,19.5810127258,-0.48465802002,1.21014855957,-0.892786132812,4.0,-0.280445098877,1.28523876953,-0.964614746094,5.55154895782,-0.299898773193,1.31299780273,-0.993321044922,4.0,-0.295486053467,1.33797912598,-0.977982116699,4.96889209747,-0.316781616211,1.35598815918,-0.970437072754,4.0,-0.364178314209,1.24275634766,-0.930428466797,81.0093307495,-0.384981262207,1.28144226074,-0.893136413574,4.0,-0.406571655273,1.32548706055,-0.947781799316,5.67606449127,-0.373704986572,1.36406787109,-0.975315856934,4.0,-0.57896862793,1.0881270752,-1.1260904541,5.53500986099,-0.59639239502,1.31429626465,-1.10496606445,4.0,-0.848055725098,1.31556860352,-1.10543530273,6.95119762421,-0.849332336426,1.11208703613,-1.09002380371,4.0,-0.739006835938,0.92152154541,-0.99413104248,18.2466201782,-0.850040771484,0.955403503418,-1.1257890625,4.0,-0.679664245605,0.973193481445,-1.27649291992,4.82681941986,-0.688187255859,0.516915222168,-1.2809230957,4.0,-0.748040039063,0.309801300049,-1.21522338867,8.16254425049,-0.824556762695,0.120315002441,-1.14271276855,4.0,0.0,0.0,0.0,-1.0,-0.878293334961,0.0676965408325,-1.06538195801,4.0,-0.793471740723,0.0609234695435,-1.19010168457,3.08596754074,-0.568989746094,0.961579956055,-1.06751281738,4.0,0.0,0.0,0.0,-1.0,-0.54687890625,0.296893035889,-1.1426484375,4.0,-0.599007873535,0.0972463760376,-1.15651831055,8.96556472778,-0.497155883789,0.0529908943176,-1.21530725098,4.0,0.0,0.0,0.0,-1.0,-0.494141448975,0.0294424667358,-1.10623608398,4.0
7,0.0991541823296,-0.289101839066,1.50864315033,-1.4068621397,-0.276973813772,1.50710499287,-1.42529380322,-0.589012084961,1.59656274414,-1.2160357666,-0.78104888916,1.62522607422,-1.14618603516,7.80931043625,-0.638003540039,1.71091516113,-1.1719140625,3.39081764221,-0.753111816406,1.69680383301,-1.09363708496,7.9719824791,-0.637004333496,1.58488208008,-1.30301269531,4.29931211472,-0.521720336914,1.58562792969,-1.2661105957,4.08477163315,-0.543116333008,1.58998669434,-1.13228356934,7.08548307419,-0.815492431641,1.40434008789,-1.23134606934,4.0,-0.763846191406,1.3806953125,-1.32459509277,4.07537221909,-0.627883483887,1.29269689941,-1.35803161621,4.0,-0.520824890137,1.35669152832,-1.46599890137,26.3582305908,0.0,0.0,0.0,-1.0,-0.371304290771,1.39349133301,-1.42601745605,9.9600725174,-0.341060119629,1.40491870117,-1.39378808594,4.0,-0.275328826904,1.50659289551,-1.42601281738,3.41391682625,-0.379985839844,1.43245117187,-1.47441870117,4.0,-0.391005584717,1.46204870605,-1.43706213379,3.5424387455,-0.401246063232,1.43410131836,-1.37307727051,4.0,-0.34831350708,1.45528662109,-1.36999536133,4.51603126526,-0.737535583496,1.4275345459,-0.969980895996,4.0,-0.661975402832,1.3559786377,-0.885591369629,8.01074504852,-0.558229248047,1.17168395996,-0.940945007324,4.0,-0.48200289917,1.21017285156,-0.895007507324,6.33446598053,-0.276083343506,1.28448681641,-0.968088928223,4.0,-0.296154876709,1.31299804687,-0.995942871094,15.8167352676,-0.291047302246,1.33738122559,-0.981675415039,4.0,-0.313536315918,1.35564892578,-0.97304876709,5.3659787178,-0.359615753174,1.24198291016,-0.934209533691,4.0,-0.381216308594,1.28139648438,-0.894765991211,19.4805717468,-0.401065826416,1.32472216797,-0.951093505859,4.0,-0.37044329834,1.36412158203,-0.977829467773,3.8473033905,-0.575048950195,1.08783093262,-1.1282064209,4.0,-0.59336151123,1.31433251953,-1.10679553223,3.79759526253,-0.843839538574,1.31507165527,-1.10798291016,4.0,-0.846194274902,1.11163122559,-1.0919777832,24.1387176514,-0.73511114502,0.921425415039,-0.99713885498,4.0,-0.847317016602,0.95496081543,-1.12814440918,14.5958356857,-0.6746640625,0.973065856934,-1.27902844238,4.0,-0.681907104492,0.516907775879,-1.28509082031,3.97346448898,-0.74239263916,0.308754272461,-1.21992626953,4.0,-0.823579162598,0.121388717651,-1.14426049805,10.3081417084,0.0,0.0,0.0,-1.0,-0.877279052734,0.0708207092285,-1.06629528809,3.90993022919,-0.792947753906,0.0614349212646,-1.19145092773,4.0,-0.565946350098,0.961451538086,-1.06882592773,4.54412937164,0.0,0.0,0.0,-1.0,-0.544974182129,0.296786956787,-1.14432067871,4.6038980484,-0.597539123535,0.0968497085571,-1.1574810791,4.0,-0.497273620605,0.052767578125,-1.2155020752,3.1875705719,-0.61786895752,0.0795313034058,-1.0678001709,4.0,-0.494224700928,0.0293378429413,-1.10641833496,4.59902143478
